"1016_Fluconazole","1016_NoDrug","1038_Fluconazole","1038_NoDrug","1069_Fluconazole","1069_NoDrug","119_Fluconazole","119_NoDrug","128_Fluconazole","128_NoDrug","20_Fluconazole","20_NoDrug","272_Fluconazole","272_NoDrug","31_Fluconazole","31_NoDrug","33_Fluconazole","33_NoDrug","354_Fluconazole","354_NoDrug","385_Fluconazole","385_NoDrug","399_Fluconazole","399_NoDrug","400_Fluconazole","400_NoDrug","476_Fluconazole","476_NoDrug","491_Fluconazole","491_NoDrug","507_Fluconazole","507_NoDrug","521_Fluconazole","521_NoDrug","578_Fluconazole","578_NoDrug","589_Fluconazole","589_NoDrug","590_Fluconazole","590_NoDrug","60_Fluconazole","60_NoDrug","673_Fluconazole","673_NoDrug","674_Fluconazole","674_NoDrug","683_Fluconazole","683_NoDrug","690_Fluconazole","690_NoDrug","701_Fluconazole","701_NoDrug","705_Fluconazole","705_NoDrug","721_Fluconazole","721_NoDrug","731_Fluconazole","731_NoDrug","739_Fluconazole","739_NoDrug","782_Fluconazole","782_NoDrug","783_Fluconazole","783_NoDrug","789_Fluconazole","789_NoDrug","795_Fluconazole","795_NoDrug","801_Fluconazole","801_NoDrug","804_Fluconazole","804_NoDrug","833_Fluconazole","833_NoDrug","837_Fluconazole","837_NoDrug","841_Fluconazole","841_NoDrug","842_Fluconazole","842_NoDrug","869_Fluconazole","869_NoDrug","888_Fluconazole","888_NoDrug","91_Fluconazole","91_NoDrug","933_Fluconazole","933_NoDrug","94_Fluconazole","94_NoDrug","966_Fluconazole","966_NoDrug","972_Fluconazole","972_NoDrug","983_Fluconazole","983_NoDrug"
"Q0130",6.85541608077339,6.91006666918688,7.11938189491731,6.65540665698567,7.07713393601431,6.87519406205167,5.79455387136982,5.98445796586931,6.05904476010621,5.98397158000714,5.98751288635456,5.85393221164296,5.78042009146394,5.98655401197257,5.85860501640496,6.25149835180818,6.15018307570583,6.16811126998422,5.71220227011893,6.13396974527182,6.17028563973102,6.29549473622428,5.80718585726496,6.15837388496385,6.71027676508143,6.30554013383327,6.69131852676343,6.46479486002207,6.40023236045076,6.47049038298296,6.14159878240957,6.25243795501373,6.58831452478587,6.16510910804495,6.79527673916405,6.63719815345254,6.50675632377107,6.66497933812635,6.34713448280782,6.61071951131115,5.79843991934683,5.8868794078784,6.02166782730176,6.40150183231487,6.3670948454978,6.90788203299741,5.9707405937331,6.36971562668715,6.54404644250869,6.94543340678645,6.36312846609361,6.12372163589211,6.52370488690666,6.23909621112253,6.6128823367516,6.47061787310155,6.13894783665303,6.10780849178843,6.09435768834544,6.08692414585175,6.1845665124981,6.00552903507122,6.4207554142243,6.38282383258246,6.30672145791914,6.04308755302368,6.42859203670796,5.85256766023378,6.60162061246854,6.41248437388534,6.42834613781533,6.43262212863825,6.03752983186134,6.23248837970539,6.74763474420373,6.47081727957678,6.62054018563918,6.60795880240404,6.72241308414151,6.5224633912692,7.36195561392108,7.66218008750274,6.30907741173694,6.48107843327261,3.71255946695894,4.39947314281503,6.44589821026261,6.35095721708208,6.23047426722763,6.30975073389299,6.84344010209446,6.48044171454323,7.06472846874146,6.77816333744284,6.53084437231471,6.66681193664725
"Q0140",3.71255946695894,4.2955272971834,4.33514659849639,4.14595955682673,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.08340820593084,3.71255946695894,4.09283951872856,3.71255946695894,4.08665800363289,4.09915306724548,4.34422547722967,4.09984611728488,4.36898334188448,3.71255946695894,4.24687178234205,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.25652731759254,3.71255946695894,4.20813993339897,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.09028553555765,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.10955586835423,3.71255946695894,3.71255946695894,3.71255946695894,4.54566031167526,4.89589879939846,4.63333615868919,4.7285255288914,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.12881726780388,4.32614200362754,4.25086172447325,3.71255946695894,3.71255946695894,4.10995312967709
"Q0158",8.2695718484146,8.00970735177116,10.800998751887,7.24259128747721,8.02783056533357,7.45759995362733,7.30810034479986,6.93359084210427,7.51620815091652,7.38884671720009,6.92837206378033,6.93321967373927,7.03504984332683,7.33939941149262,7.37666594668357,7.45078224981312,7.27585288625281,6.84390341874017,7.25930061163258,7.02590545663308,9.30023853041132,6.99831080385353,7.08302510061841,6.87112240168785,7.31539277653026,7.24508861228105,7.71742598241929,7.48220063464593,7.58476594145774,7.31846479448264,7.10144075488003,7.0161112665748,7.68495680764836,7.10815750689089,7.52696799357994,6.88376056015849,7.99893479296737,6.98666025507657,7.05072926523621,7.20731885374028,7.77292303191295,7.04982593798945,7.27324550710802,7.34729049727367,7.73666707843919,7.71245716648418,7.25371140078204,7.1293561413468,7.20973434733683,7.69615066930056,7.3832919180062,7.25181274881182,7.42467568336269,6.87268884806562,7.77463301395413,7.30727321265808,7.04345775872274,7.1758183335499,7.30474104965367,8.78821794184075,7.56994968593583,7.39963145992373,7.72513787099428,7.12313111697553,7.80898411137025,8.23737666052266,7.652765657582,7.42201999360157,8.30531857788189,7.64735900586182,7.34185230133264,7.41131266744624,7.48171770110576,7.16053013624512,7.41330690257169,7.37855690147265,7.60854658850746,7.51911515594221,7.44381428260307,7.13580574624583,5.00457517490856,6.7802839255892,3.71255946695894,3.71255946695894,5.98786712563484,4.11163250705504,6.98139503065011,6.95502022969911,8.09539256346143,7.1645781551396,8.56844549281245,6.86067561593077,8.13139824120379,7.24599157427048,7.21030117700028,7.13037775531016
"Q0250",4.53124739860989,4.2955272971834,5.79046799764392,4.32321823000685,4.29685084118932,4.28691426103813,4.10025173795403,3.71255946695894,4.24310698411727,4.28539999376124,4.48055775869823,4.24711542377203,4.28951882584213,4.15920498547814,4.2629857002275,4.23541550899243,4.26803626980532,3.71255946695894,4.27713815581532,4.24219272240357,4.98909364443567,4.27517438620597,4.23359641611358,4.10412967661162,4.35142543613341,4.24921458555237,4.46670755055727,4.25624277116749,4.08665800363289,4.2576741391853,4.34422547722967,4.25864566582729,4.25004865937811,4.23111326720583,4.62788432135714,4.48497792582507,4.56902482858429,4.26188583196727,3.71255946695894,4.24873976958844,4.47196240000703,4.2874446183723,4.24409501720719,4.37685084147789,4.65848991433064,4.41005413991808,4.26723014553164,4.28499935607174,4.25327422034047,4.37183213547827,4.52158289638826,4.23948159307027,4.25559119830056,3.71255946695894,4.30273712270956,4.43231585603024,4.26493615957909,4.12468747077099,4.24191633051543,4.30136947421122,4.12191479999973,3.71255946695894,4.09028553555765,3.71255946695894,3.71255946695894,4.3988958596075,3.71255946695894,4.27689299504371,4.29118239166984,4.20836059054518,4.53905123216626,4.28235609480152,4.33464809570111,4.06284210638728,4.30858382157797,4.4718912577724,3.71255946695894,4.14705767738229,4.29809763511461,4.39668446435538,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.37204251990465,3.71255946695894,4.11270865527665,4.30674665778596,4.49340609861786,3.71255946695894,4.42866838899742,4.14804993458933,4.25086172447325,4.25727335049875,4.53653671356383,4.27281036959438
"Q0255",3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.11304208280616,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.09283951872856,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894
"Q0275",5.0410523747599,4.62529786275564,5.6834109327118,4.56994935427121,4.78807575671809,4.61206268496291,4.38011332680188,4.41206985115799,4.36055185293804,4.28539999376124,4.48055775869823,4.24711542377203,4.28951882584213,4.2585100547856,3.71255946695894,4.08328039756817,4.26803626980532,3.71255946695894,4.59702746382389,4.45748440202413,4.53531186151952,4.27517438620597,4.23359641611358,4.26464974692635,4.35142543613341,4.46725311752537,4.7020901031664,4.64358866792508,4.45464642297636,4.2576741391853,4.4400522865872,4.37942296581727,4.63321018931793,4.60143740497501,4.4639942951276,4.26196290355686,4.78689478208153,4.26188583196727,4.74077158440334,4.24873976958844,4.2526007183905,4.2874446183723,4.62322762658735,4.71592484604996,4.57856261561511,4.56279853943836,4.4922973208415,4.11865413213388,4.63861567455971,4.47167550387399,4.41543849243692,4.23948159307027,4.47612063232877,4.29284403636347,3.71255946695894,4.3022384346303,4.26493615957909,4.29344839296508,4.35910548593273,4.71897045546744,4.41694730189525,4.14687531996586,4.76077522129735,4.40962474435007,4.49355967089902,4.27468764689754,4.62197006787133,4.27689299504371,4.12306918329055,4.41036177621949,4.53905123216626,4.28235609480152,4.4715910457975,4.2067321700268,4.30858382157797,4.15430995809373,4.81217019450931,4.57207567682166,4.62924549133125,4.39668446435538,4.30568392816939,4.35757602977955,3.71255946695894,4.36295096324102,6.21086271962266,4.5033168837478,4.27667103580121,4.43778163020792,4.66331489207238,4.39192483408999,4.71540645473583,3.71255946695894,4.89026114604882,4.47845931960908,4.29910274910705,4.50004906262246
"Q0285",3.71255946695894,4.12617224978706,4.33514659849639,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.2855451138264,3.71255946695894,4.11894018339635,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.23559479904978,3.71255946695894,4.09283951872856,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.09371408107675,3.71255946695894,3.71255946695894,4.10221266987677,3.71255946695894,4.26188583196727,4.08281323943026,3.71255946695894,4.09553422921352,3.71255946695894,3.71255946695894,4.09833499601055,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.25239441079821,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.13096614161371,3.71255946695894,4.12468747077099,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.09028553555765,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.06400197280821,3.71255946695894,3.71255946695894,3.71255946695894,4.06284210638728,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,4.77473846142308,4.11163250705504,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894,3.71255946695894
"YAL001C",8.37242211334158,8.82778716654032,8.68864279666997,8.67818084463721,8.55735478943993,8.84739688706602,8.63383386090205,8.88946102736014,8.43742130301323,8.93273326433702,8.48605118301646,8.93692529162602,8.47629989958896,8.70891242199578,8.41174368711192,8.84332682455604,8.34324258541399,8.92372058892395,8.42177734569168,8.51972077822295,8.62110483225408,8.52749278509065,8.59638819393237,8.86426288482634,8.64503548525915,8.61758165811466,8.34955584553373,8.77614168555702,8.48085041510797,8.81407845777884,8.52994821668859,8.50817428532885,8.08879541560963,8.56390138320205,8.39544187637423,8.48639288745953,8.31624916755813,8.46256927320372,8.25780845375419,8.32870421766251,8.58669792536558,8.81317841996379,8.3257291930418,8.60995129831232,8.25743965839811,8.90593130556298,8.5354078885525,8.68518972279175,8.3389541538301,8.7061423739781,8.69739446238847,8.93156478164185,8.70292728295937,8.71149192344405,8.43491302805197,8.6794823605953,8.39650123551486,8.71435143442325,8.44620756096918,8.55306239970929,8.37382170385982,8.68393715357409,8.59730286117468,9.11996026920528,8.45327685309155,8.68928218151561,8.45350480257634,8.66430815316415,8.30531857788189,8.8666254089874,8.44498299021483,8.66145900783476,8.33426835413571,8.70468979409145,8.62003277334323,8.73868468231535,8.60882757854653,9.09878080858119,8.48588784994144,9.07951806851127,8.88927415957277,8.87902122623026,9.03989469308612,9.03477880894326,9.18835323238167,9.24655040677108,8.46174165167071,8.78773279174338,8.52396127233116,8.87659607463437,8.4733851643859,8.65726620348866,8.62595000122083,9.20334628303644,8.5211077504812,8.80816876037669
"YAL002W",8.33410344991769,8.32546547290591,8.60833787244897,8.41112251195393,8.29192256017337,8.28540670852535,8.43352568181204,8.30794680575717,8.49599181365875,8.39976654217527,8.46287838899198,8.61025320143678,8.73224733987756,8.52250384098076,8.34464485494608,8.75007775128419,8.36927022469436,8.48095710466245,8.70825092195295,8.46233233289086,8.39541234422208,8.29648911834537,8.33928270612941,8.47618045357977,8.63873706580276,8.44958048828527,8.44380477663999,8.45800967084484,8.45918167548307,8.36494221963177,8.37929400036014,8.0398543265857,8.24168551567056,8.17628041804553,8.29859920098453,8.16652904017507,8.29012939541988,8.33064821244577,8.48137214342183,8.26988541641634,8.3725320790134,8.31685556854573,8.42742831500092,8.2737874740439,8.45876026869863,8.29774483904782,8.45692981219286,8.29579771523655,8.45089430496388,8.39958376791987,8.59047101755265,8.38870833374134,8.58064520628726,8.4525668875379,8.49849852090679,8.58241195101578,8.53174605342171,8.38265262845876,8.63961724901817,8.44707217605913,8.62385827213471,8.44685427196518,8.59054590015978,8.40872231831948,8.51676044151584,8.3884419411795,8.46822132961569,8.34136013998499,8.24041036915265,8.19094249674348,8.48118361548378,8.45525243851515,8.46147963366226,8.19373216110227,8.60748141269896,8.45748106703227,8.32814148749594,8.47742301799375,8.57979535384315,8.476254190407,8.70717120542325,8.76426230117608,8.71877547188388,8.66236749402229,8.68110417104582,8.6809843502047,8.32208274550868,8.30145441663342,8.36923103087743,8.44088067942618,8.39064772734007,8.50288618894234,8.27617971798039,8.48236751602306,8.39005935645562,8.30360665732667
"YAL003W",12.0894433564017,12.4608312445727,12.3400962543965,12.6104056642367,12.1700065255898,12.4623382331631,12.0562101301267,12.2244525881381,11.8779287483234,12.3462706118579,11.7940740476813,12.1430101429145,11.9478712405507,12.2437620956183,11.8838448504312,11.7342237789067,12.0386765631386,12.3663084813286,11.9276939548381,12.464720360612,12.2379427411695,12.4405001308798,11.8176091609354,12.1287841168733,11.7568012760755,12.3178241187026,11.6220709878915,12.2420949031722,12.0661423130503,12.5719597761134,11.8332103777554,12.3580134882947,11.9987455337177,12.4853162257213,12.2295473078863,12.4198520586933,12.1908193728562,12.5392177323176,12.2799695276389,12.4291237020623,11.6331393026475,12.3493628619298,12.1254092999019,12.5964741404374,12.0436231354205,12.5153963609733,12.4017718673169,12.641054544919,11.8921617398278,12.319076219017,12.1458992508577,12.2244795965339,11.8118216740522,12.5615909207568,12.028363019055,12.5756701116534,12.4385757933605,12.6170131748866,12.3320099809612,12.5629525347189,12.2806580949479,12.6496839535253,11.8100853124414,12.4080719231833,12.2619627224429,12.6807453550318,12.1114016510321,12.6103658537874,12.2174268207376,12.480040624736,12.4803836815467,12.6574967871536,12.3014309730946,12.517119059933,12.1614974574408,12.5946297584978,12.0361377406822,12.4130073127079,12.3760036522813,12.5275161642677,11.9800276155871,12.134785381362,12.1040069137454,12.2011120704689,11.6227965110109,12.0484450341846,12.6594287159166,12.7772813870403,11.9934026474484,12.3944331710741,12.5094899144651,12.6057903673378,11.913785437351,12.2354802530427,12.4646817674471,12.6495947406647
"YAL005C",9.86463056906094,10.6165219028283,9.9155655961382,10.3112433933451,9.88560656184266,9.69377236636346,10.7549677289417,10.0196591776346,10.0061001868151,9.86866544902933,9.88357061715807,9.88198886215679,11.2437828886509,9.40838239120249,10.1158964269304,10.5001998655239,9.75523969977597,10.6463263389087,11.4934124572766,9.79027511412258,11.558337509427,9.80453257539556,11.1439922076305,9.23629286971087,11.9076784727522,10.2940809260242,11.2014989344807,10.2632444182604,11.5563502625733,9.76453529100618,11.7758820754522,10.0330838885501,9.64560306636385,9.7246142836899,9.94600861720889,9.39755892907383,10.0619179899327,9.3847585501108,9.92281212717212,10.1717898529375,10.193410249917,9.9832216488525,10.3956574755316,10.4647578910791,9.76002289061627,9.64399319164614,10.3586880049413,10.4074578916213,10.2640906060472,9.72277277762453,9.97245091160989,9.57290844192012,10.6139745733271,10.5052980566796,9.82138356768566,9.8746586869815,10.5542513188504,10.3765463960228,10.4210067810346,10.8760544798743,10.2606577906229,10.6332954358288,10.0766820951071,9.55063660897886,10.5146885795078,10.0744021793026,9.77885312282234,9.8485956321441,9.90367821194565,10.4693458012116,9.82144449342618,10.3467750499329,9.79361250019568,10.0314154509454,10.1145723539437,10.7194370091926,10.1304965793063,10.4552556600293,9.54567085956822,9.9818777384765,10.7181520316603,11.0263523247236,10.2173612740925,10.5587645894118,11.3323061322267,10.7634334721964,9.70031517103269,9.80832739303895,9.99385989774937,9.7762021298065,9.87707487045352,9.97413953377825,9.80088743638016,9.68001701488513,9.62266846997801,9.8152102324525
"YAL007C",9.2911699486077,9.63324239952952,9.43664831179993,9.43527750712711,9.09223519564565,9.82013924565982,9.16380496578531,9.05214878862218,9.00947804781981,9.27527373927169,8.94753234894854,8.92074626036245,8.64678888546354,8.86218903017356,8.78499399664389,8.5732555510944,8.74541705305759,9.26426017102625,8.786807284715,8.9742468491062,9.23615752927255,9.13440054272574,9.08874703399647,9.13515759795898,8.94466919645548,8.90971649523343,9.11032702919226,9.07235598226453,9.17535239166067,9.29080649223891,8.71685418782451,9.23334779366326,9.04555360231517,9.15781913292269,9.2304594104532,9.18019484631811,9.24853526753083,9.15566274565385,8.94788744293537,9.03374653899525,9.20679829766315,9.20241274388381,8.91319418899619,9.05857442309188,9.1475964240905,9.37360244565659,9.22824433598995,9.20079223047793,9.0871180230973,9.40865196062266,9.47475061031858,9.24723909494078,9.22222261736525,9.36656679311131,9.18507268550165,9.43738895424707,9.41683628510776,9.3881723732164,9.08617790482144,9.59278551167388,8.87979498782807,9.11641987704531,9.11304594095703,9.67703710325002,9.1872495826477,9.45367170217984,9.25923127573579,9.43535008257781,9.2713444913778,9.84123165094898,9.00690365001554,9.34554619584146,9.08556827233664,9.36052988800354,9.04292658463462,9.50112665497273,9.49838292660408,9.62643900856542,8.95267927260106,9.4671673787715,8.80835507790091,8.8831008603631,8.97798404581793,9.14252339912364,8.81224722408927,8.94921075750138,9.34244982787541,9.55933721463404,8.98286771878032,9.23450776495426,9.22782045058416,9.5449011942138,9.36069273453072,9.76402188801699,9.19511108363217,9.57311651482345
"YAL008W",7.95275611939153,7.5210823822854,7.69792933565789,7.45478861420168,8.03986048318775,7.71889262706372,8.12877651946939,7.75548730130163,8.53840631158512,8.04604681705933,8.56070470565543,8.07429912525702,7.97016619953669,7.91184325024264,8.44415467374888,8.30557864712651,8.41995366845905,7.69832917476288,7.93738890088225,7.51184931753986,8.10476238389191,7.60691473922434,8.24773258235043,7.75404483653409,8.24143350438779,7.42643226028842,8.51788730823247,7.35437367117796,8.23094317838102,7.16385693685022,8.51658073032457,7.80177869173871,8.11783135177325,7.65608252589994,7.74534804840741,7.50093732260175,7.96628430309885,7.42951374388374,8.0222267295637,7.81450341916379,8.31466388667291,7.77804061098896,7.57664994517734,7.21521168681094,7.93394164920906,7.33148958228685,7.51732826581042,7.19311852993116,8.1527857070712,7.45666549341928,8.03639667711747,7.75757299428003,8.19231108554287,7.55154210767275,7.81809496607624,7.56722014615867,7.60427355050989,7.21851499735034,7.94747388963484,7.63785404238783,7.52883240485515,7.17734240617286,8.31930550069949,7.34396581132307,7.87721818555667,7.26773671297356,7.81158750968425,7.25823160394863,7.83606580196675,7.43451792390013,7.57836994277919,7.44620712451455,7.89719738668134,7.45867667040222,7.90674191984997,7.37855690147265,7.78947892207783,7.31587113625453,7.79756068671543,7.52729304873376,8.29146153909996,7.86610052110834,7.80221949145956,7.68358608944938,8.53680733298772,7.96373042310206,7.38623306125418,7.04492246313275,8.39901291873938,7.77410060520748,7.68377641418301,7.59873568006533,7.95430467792632,7.59728391017032,7.60362277311543,7.32445446127591
"YAL009W",6.93520048144527,7.15160970657528,6.98324932695969,7.25398712658253,7.16819179188898,7.13745122138403,7.10175262963656,7.14249645752915,7.35073943558496,7.24586964048434,7.11989324338205,7.0073332823225,7.18075204677814,7.25758954632873,7.03500003156799,7.37670800515863,7.36523207685407,7.26032859791524,7.17996771704799,7.17736618545063,7.16281788496151,7.17147931637543,7.19026648341148,7.08454698278363,7.14692878671942,7.20948153599718,7.13370130391326,7.01625890527329,7.1769243159107,6.87729385039218,7.30301058696387,7.27909952685005,7.02036226958518,6.91488060033764,6.94297435017756,7.30292282791341,6.8590133577321,6.99767730164012,6.9104158677125,7.04519515704607,7.19751146244503,7.36097407033597,7.20395782596328,7.11980351852492,6.98958249207802,7.06924859288867,7.02072950958111,7.21375158248604,7.0754604962058,7.09151808718966,6.99424370375579,7.1827055103606,6.95936946538146,7.07227173013568,6.97815533818097,6.93702034046294,6.93171085013494,6.90167856384855,7.03461531250049,7.15343775558068,7.15948653970972,6.99803390465088,7.29536643947916,6.95005688274621,7.2389200448852,7.01908667359903,7.04105391609782,7.01704740655563,6.96920460503556,7.21517100179254,7.14020775372311,7.10725739289082,6.92300919552086,7.11233257196223,6.98863480561071,7.02451820911947,6.90311063448119,6.98530428581791,7.16231154655937,7.24062447422355,7.13677797032388,6.99381019949047,6.95728843130415,7.17251411595816,7.15056487168726,7.29805699559584,6.83330505113014,7.03242417736949,7.17054244351727,7.34305805993571,7.07510299970648,7.08414127496533,7.03426707763118,7.07286900266481,7.09812152880367,6.90544174470454
"YAL010C",7.4941184079876,7.55493770563799,7.29036408753663,7.26529233811792,7.45657341140495,7.55010830768938,7.55589265898323,7.51111504300546,7.72710469598457,7.54340220621649,7.75222860529668,7.67090786455502,7.89466614866226,7.61715948500966,7.6795773165012,7.84561045853123,7.68932954858123,7.67721734499866,7.71729169374825,7.43903882785403,7.7250361040627,7.54557509942278,7.52605584781484,7.48207871381751,7.67813945937621,7.39513192856415,7.9919741085608,7.50494344078787,7.44421599094918,7.08483102666295,7.91712720881852,7.58946702265606,7.59124741804422,7.43006619036145,7.48341169584286,7.48544665851129,7.48707422852598,7.46943278122416,7.50422501285354,7.43960762124426,7.8390409627033,7.45992393478013,7.5629181280618,7.41302216365601,7.61965132946785,7.30303422503604,7.25371140078204,7.38709847526107,7.66087367634805,7.53862146642761,7.52336095122822,7.52000242158974,7.47151874345381,7.45712014396033,7.51750832877389,7.53286056767383,7.22474395834175,7.45974178733311,7.51761046299315,7.28311229061888,7.47787619839915,7.22466729234524,7.51207186718361,7.24781647692608,7.3829141863445,7.12803531052911,7.38340778971336,7.40472399332148,7.53593045956058,7.56598695458965,7.18510288827853,7.35731521695709,7.28838007382582,7.37288171467539,7.52477130739546,7.52235276033517,7.68086773069805,7.64591914828052,7.49752494077769,7.32469834157106,7.237679656854,7.25728704329798,7.32127191201105,7.19957999132962,7.6441247735601,7.4566372125822,7.17795037479248,7.46234063651776,7.68929218673134,7.45343722362429,7.28440332368631,7.36455712053989,7.53141822879475,7.52469932170404,7.38276832443804,7.48714501259525
"YAL011W",7.68181416191424,7.80029346057327,7.5135703263241,7.69052008747513,7.61005925825149,7.52546727257266,7.65509822924603,7.60771312787453,7.47295002704979,7.44224727218407,7.53913933313288,7.77086893929257,7.77339410406815,7.89654151040591,7.45862846363613,7.86194822544267,7.21939918876852,7.38741513945002,7.82508615562675,7.91710823629464,7.6793375443716,7.77657180909254,7.76356645109084,7.76702160096296,7.60223162715375,7.81089996443974,7.571536037939,8.02820567435739,7.49499727462769,7.83966813208266,7.58614141212911,7.56056742439989,7.55623340378248,7.85121017182448,7.53409993784566,7.66796232446531,7.61220406939683,7.68801679982048,7.61751357187148,7.57114454336709,7.60332028159804,7.45992393478013,7.74411027280006,7.7287186989409,7.68279059011585,7.66864228610883,7.77910051523849,7.541625785512,7.633944910762,7.6633505818419,7.78893956737499,7.86578748533107,7.65842826401984,7.96055319139274,7.6438044643007,7.92571526699091,7.69548294359584,7.65831085766808,7.65871884990471,7.61348511898682,7.60991690750093,7.68753805219842,7.71271173245992,7.79464895202461,7.50585173045092,7.71999062389107,7.652765657582,7.78448096007576,7.61707039994004,7.80755064347439,7.64391014721319,7.60892655261361,7.65195974573495,7.77869080492248,7.95385706335887,7.71408163326793,7.79600122391181,7.88484598704109,7.58278296065299,7.74579548525721,8.13848127583951,8.31636795820905,8.03334131485282,8.23863752380925,7.85639639827144,7.91614879009299,7.52061439421576,7.60354579478005,7.25724726198479,7.55588586811422,7.51988642654714,7.68601144939436,7.60887221541395,7.84966936076293,7.6519084422757,7.64046098961566
"YAL012W",10.3501075785467,10.5832382310911,10.301653531767,10.7270261640402,10.4370568316448,10.412583876274,10.6621929678632,10.440962165613,10.4562657777667,10.4777992675001,10.4045574874464,10.8291859300311,10.8559866178358,10.8263980995056,10.5990346867401,10.8496311612737,10.5879455141424,10.7473058920328,10.7726810988088,10.8061831189811,10.6505656488119,10.7998948137236,10.565384860548,10.6014000982545,10.5919137141933,10.9122805179455,10.357938995337,11.206514645919,10.6346134730357,10.9055617422769,10.5962128825876,10.6369859666116,10.8304173176831,11.0474488221882,10.6334348840618,10.6133230325882,10.9702568484058,10.7855951686403,11.0711365352504,10.6873873667474,10.2351681238453,10.4805899167697,10.9751804405477,10.9656193060854,10.9701984323928,10.8864288102054,11.0279029790602,11.1310859207176,10.9006231576614,10.8282858541095,10.4184897394081,10.6405788145963,10.5700579395155,10.9293225212631,10.6697302212506,10.7999172172678,10.9090756307131,10.9777273617757,10.9241312685473,11.0122033259743,10.7693011788209,11.1064770950626,10.5776510817024,10.5194066485725,10.7587662455026,10.9389238955202,10.6853311732354,10.8981751877013,10.8790978233979,10.7731381866856,10.935391155951,10.9034995230324,10.8498986703303,10.7091860923529,10.6782716980294,10.8883003885619,10.7137477639626,10.9453506422739,10.8616807727422,10.797825856924,10.587287330722,11.039196281617,10.625182844689,10.8552763156806,10.5032208713971,10.5757788413041,10.8831517787171,11.0931130828009,10.4125981805277,10.7035393055118,10.7869720446448,11.0361752805035,10.2911945182962,10.776975363575,10.6480053475917,10.8152842985778
